STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
"42","101","017500","6006","421010175006006",Block 6006,G5040,R,,,S,6417,0,"+40.0012887","-075.1392009"
"42","101","017500","6010","421010175006010",Block 6010,G5040,R,,,S,6788,0,"+40.0016732","-075.1387942"
"42","101","017500","6009","421010175006009",Block 6009,G5040,R,,,S,4551,0,"+40.0022806","-075.1382453"
"42","101","017500","2000","421010175002000",Block 2000,G5040,R,,,S,6655,0,"+39.9995804","-075.1392027"
"42","101","019501","1005","421010195011005",Block 1005,G5040,R,,,S,62175,0,"+40.0007615","-075.1365811"
"42","101","019501","1008","421010195011008",Block 1008,G5040,R,,,S,7366,0,"+40.0020383","-075.1377564"
"42","101","019501","1007","421010195011007",Block 1007,G5040,R,,,S,6019,0,"+40.0019811","-075.1372956"
"42","101","019502","1017","421010195021017",Block 1017,G5040,R,,,S,12736,0,"+40.0030238","-075.1362578"
"42","101","035601","1016","421010356011016",Block 1016,G5040,R,,,S,27360,0,"+40.0958613","-075.0399838"
"42","101","035601","1011","421010356011011",Block 1011,G5040,R,,,S,48929,3084,"+40.0927568","-075.0425974"
"42","101","035601","3002","421010356013002",Block 3002,G5040,R,,,S,16361,0,"+40.0937330","-075.0446225"
"42","101","035601","1013","421010356011013",Block 1013,G5040,R,,,S,17049,0,"+40.0958620","-075.0389798"
"42","101","035601","1018","421010356011018",Block 1018,G5040,R,,,S,3973,0,"+40.0914129","-075.0409288"
"42","101","035601","1008","421010356011008",Block 1008,G5040,R,,,S,60769,0,"+40.0905570","-075.0402018"
"42","101","035601","1009","421010356011009",Block 1009,G5040,R,,,S,17497,0,"+40.0921339","-075.0392381"
"42","101","035601","1019","421010356011019",Block 1019,G5040,R,,,S,15829,0,"+40.0898128","-075.0403073"
"42","101","035601","4003","421010356014003",Block 4003,G5040,R,,,S,1017,0,"+40.1030980","-075.0301157"
"42","101","035601","1003","421010356011003",Block 1003,G5040,R,,,S,25835,1532,"+40.0952287","-075.0370760"
"42","101","038200","1012","421010382001012",Block 1012,G5040,R,,,S,10086,0,"+39.9945426","-075.0996882"
"42","101","038200","1017","421010382001017",Block 1017,G5040,R,,,S,14341,0,"+39.9941548","-075.0993558"
"42","101","038200","1016","421010382001016",Block 1016,G5040,R,,,S,36256,0,"+39.9933595","-075.0986573"
"42","101","018802","1005","421010188021005",Block 1005,G5040,R,,,S,7233,0,"+39.9985862","-075.0993045"
"42","101","038200","1004","421010382001004",Block 1004,G5040,R,,,S,4899,0,"+39.9960572","-075.0985834"
"42","101","038200","3030","421010382003030",Block 3030,G5040,R,,,S,51107,0,"+39.9988813","-075.0965567"
"42","101","038200","1013","421010382001013",Block 1013,G5040,R,,,S,4452,0,"+39.9953999","-075.0980515"
"42","101","028400","4000","421010284004000",Block 4000,G5040,R,,,S,6573,0,"+40.0226093","-075.1377587"
"42","101","028400","4013","421010284004013",Block 4013,G5040,R,,,S,1763,0,"+40.0207552","-075.1405122"
"42","101","028400","4012","421010284004012",Block 4012,G5040,R,,,S,2135,0,"+40.0206157","-075.1402990"
"42","101","028400","4011","421010284004011",Block 4011,G5040,R,,,S,8729,0,"+40.0207859","-075.1394275"
"42","101","019700","6000","421010197006000",Block 6000,G5040,R,,,S,9257,0,"+40.0194684","-075.1389401"
"42","101","019700","6004","421010197006004",Block 6004,G5040,R,,,S,7514,0,"+40.0181208","-075.1403427"
"42","101","019700","3002","421010197003002",Block 3002,G5040,R,,,S,9338,0,"+40.0193875","-075.1383010"
"42","101","028400","4007","421010284004007",Block 4007,G5040,R,,,S,12115,0,"+40.0216784","-075.1360539"
"42","101","028400","4006","421010284004006",Block 4006,G5040,R,,,S,8231,0,"+40.0221476","-075.1367228"
"42","101","019700","1001","421010197001001",Block 1001,G5040,R,,,S,27362,0,"+40.0189476","-075.1358367"
"42","101","028400","4004","421010284004004",Block 4004,G5040,R,,,S,6202,0,"+40.0213884","-075.1381385"
"42","101","028400","4009","421010284004009",Block 4009,G5040,R,,,S,6362,0,"+40.0208986","-075.1371795"
"42","101","028400","4019","421010284004019",Block 4019,G5040,R,,,S,5399,0,"+40.0202829","-075.1372163"
"42","101","019700","3003","421010197003003",Block 3003,G5040,R,,,S,9293,0,"+40.0178885","-075.1386278"
"42","101","019700","3004","421010197003004",Block 3004,G5040,R,,,S,12084,0,"+40.0177996","-075.1378930"
"42","101","028700","1016","421010287001016",Block 1016,G5040,R,,,S,19417,0,"+40.0210168","-075.1353285"
"42","101","019700","6007","421010197006007",Block 6007,G5040,R,,,S,9872,0,"+40.0164375","-075.1396046"
"42","101","019700","5001","421010197005001",Block 5001,G5040,R,,,S,7650,0,"+40.0149183","-075.1405169"
"42","101","019700","4002","421010197004002",Block 4002,G5040,R,,,S,10033,0,"+40.0163471","-075.1389642"
"42","101","019700","5004","421010197005004",Block 5004,G5040,R,,,S,7039,0,"+40.0133895","-075.1408491"
"42","101","019700","5005","421010197005005",Block 5005,G5040,R,,,S,9155,0,"+40.0133145","-075.1402864"
"42","101","019700","4003","421010197004003",Block 4003,G5040,R,,,S,10024,0,"+40.0147629","-075.1393125"
"42","101","019700","4004","421010197004004",Block 4004,G5040,R,,,S,12860,0,"+40.0146658","-075.1385692"
"42","101","019800","3001","421010198003001",Block 3001,G5040,R,,,S,9448,0,"+40.0118202","-075.1406095"
"42","101","019800","3000","421010198003000",Block 3000,G5040,R,,,S,9465,0,"+40.0117379","-075.1399698"
"42","101","019700","2003","421010197002003",Block 2003,G5040,R,,,S,11926,0,"+40.0130268","-075.1380774"
"42","101","019800","2001","421010198002001",Block 2001,G5040,R,,,S,12222,0,"+40.0116429","-075.1392346"
"42","101","019700","3005","421010197003005",Block 3005,G5040,R,,,S,11369,0,"+40.0176649","-075.1370874"
"42","101","019700","4000","421010197004000",Block 4000,G5040,R,,,S,12889,0,"+40.0161505","-075.1374003"
"42","101","019700","1003","421010197001003",Block 1003,G5040,R,,,S,34487,0,"+40.0170638","-075.1354642"
"42","101","019700","1008","421010197001008",Block 1008,G5040,R,,,S,9542,0,"+40.0143823","-075.1363621"
"42","101","019700","2002","421010197002002",Block 2002,G5040,R,,,S,9501,0,"+40.0129288","-075.1373340"
"42","101","019800","2000","421010198002000",Block 2000,G5040,R,,,S,12150,0,"+40.0115338","-075.1384059"
"42","101","019800","4002","421010198004002",Block 4002,G5040,R,,,S,9719,0,"+40.0114363","-075.1376612"
"42","101","019800","4001","421010198004001",Block 4001,G5040,R,,,S,9537,0,"+40.0113537","-075.1370051"
"42","101","019800","4000","421010198004000",Block 4000,G5040,R,,,S,9717,0,"+40.0112695","-075.1363491"
"42","101","020200","3013","421010202003013",Block 3013,G5040,R,,,S,6242,0,"+40.0112838","-075.1597600"
"42","101","020200","3015","421010202003015",Block 3015,G5040,R,,,S,5768,0,"+40.0090093","-075.1590452"
"42","101","020200","3019","421010202003019",Block 3019,G5040,R,,,S,5778,0,"+40.0082642","-075.1592021"
"42","101","020200","3021","421010202003021",Block 3021,G5040,R,,,S,5681,0,"+40.0089100","-075.1582518"
"42","101","020200","3020","421010202003020",Block 3020,G5040,R,,,S,5696,0,"+40.0081631","-075.1584150"
"42","101","020102","3006","421010201023006",Block 3006,G5040,R,,,S,12894,0,"+40.0095551","-075.1569050"
"42","101","020102","3007","421010201023007",Block 3007,G5040,R,,,S,6530,0,"+40.0088005","-075.1574110"
"42","101","020101","1006","421010201011006",Block 1006,G5040,R,,,S,11327,0,"+40.0072619","-075.1574091"
"42","101","020101","1007","421010201011007",Block 1007,G5040,R,,,S,22872,0,"+40.0061431","-075.1576563"
"42","101","020200","2005","421010202002005",Block 2005,G5040,R,,,S,11430,0,"+40.0049051","-075.1599404"
"42","101","020101","1008","421010201011008",Block 1008,G5040,R,,,S,11801,0,"+40.0059886","-075.1564697"
"42","101","020200","2006","421010202002006",Block 2006,G5040,R,,,S,11323,0,"+40.0048023","-075.1591543"
"42","101","020102","1005","421010201021005",Block 1005,G5040,R,,,S,8535,0,"+40.0102245","-075.1554709"
"42","101","020102","2004","421010201022004",Block 2004,G5040,R,,,S,8772,0,"+40.0092441","-075.1557643"
"42","101","020102","1004","421010201021004",Block 1004,G5040,R,,,S,15818,0,"+40.0107387","-075.1548494"
"42","101","020102","3008","421010201023008",Block 3008,G5040,R,,,S,4817,0,"+40.0086994","-075.1566299"
"42","101","000300","5000","421010003005000",Block 5000,G5040,R,,,S,52950,0,"+39.9586680","-075.1776933"
"42","101","005600","1009","421010056001009",Block 1009,G5040,R,,,S,42086,0,"+39.9006226","-075.2481115"
"42","101","000401","1006","421010004011006",Block 1006,G5040,R,,,S,6472,0,"+39.9555441","-075.1784981"
"42","101","000300","2001","421010003002001",Block 2001,G5040,R,,,S,5374,0,"+39.9566032","-075.1769779"
"42","101","008301","1004","421010083011004",Block 1004,G5040,R,,,S,90322,4018,"+39.9593871","-075.2485971"
"42","101","000401","1005","421010004011005",Block 1005,G5040,R,,,S,4633,0,"+39.9553502","-075.1769629"
"42","101","000300","1003","421010003001003",Block 1003,G5040,R,,,S,3604,0,"+39.9588358","-075.1753010"
"42","101","012502","2018","421010125022018",Block 2018,G5040,R,,,S,14550,0,"+39.9599946","-075.1746606"
"42","101","000300","1002","421010003001002",Block 1002,G5040,R,,,S,3924,0,"+39.9592211","-075.1747219"
"42","101","000300","1006","421010003001006",Block 1006,G5040,R,,,S,5316,0,"+39.9581552","-075.1753418"
"42","101","000401","1002","421010004011002",Block 1002,G5040,R,,,S,6177,0,"+39.9558290","-075.1768598"
"42","101","000300","2000","421010003002000",Block 2000,G5040,R,,,S,4965,0,"+39.9565291","-075.1764042"
"42","101","980901","2006","421019809012006",Block 2006,G5040,R,,,S,27080,0,"+39.8930313","-075.2325595"
"42","101","980300","3012","421019803003012",Block 3012,G5040,R,,,S,29450,0,"+40.0869214","-075.0225326"
"42","101","006500","1002","421010065001002",Block 1002,G5040,R,,,S,14340,0,"+39.9344508","-075.2310159"
"42","101","006500","1018","421010065001018",Block 1018,G5040,R,,,S,6346,0,"+39.9330954","-075.2318407"
"42","101","006500","1006","421010065001006",Block 1006,G5040,R,,,S,6283,0,"+39.9323772","-075.2328593"
"42","101","006600","3006","421010066003006",Block 3006,G5040,R,,,S,10768,0,"+39.9313093","-075.2305892"
"42","101","011400","3004","421010114003004",Block 3004,G5040,R,,,S,11733,0,"+39.9766920","-075.2399551"
"42","101","011300","1005","421010113001005",Block 1005,G5040,R,,,S,19007,0,"+39.9783014","-075.2373249"
"42","101","011300","3001","421010113003001",Block 3001,G5040,R,,,S,16971,0,"+39.9777299","-075.2372155"
"42","101","010100","1002","421010101001002",Block 1002,G5040,R,,,S,11717,0,"+39.9750991","-075.2404783"
"42","101","010100","1003","421010101001003",Block 1003,G5040,R,,,S,12090,0,"+39.9735270","-075.2401838"
"42","101","010100","1004","421010101001004",Block 1004,G5040,R,,,S,12883,0,"+39.9736165","-075.2393758"
"42","101","011300","3002","421010113003002",Block 3002,G5040,R,,,S,17379,0,"+39.9771840","-075.2371151"
"42","101","011300","3005","421010113003005",Block 3005,G5040,R,,,S,19681,0,"+39.9765962","-075.2370026"
"42","101","010100","1005","421010101001005",Block 1005,G5040,R,,,S,12833,0,"+39.9737097","-075.2385450"
"42","101","010000","2001","421010100002001",Block 2001,G5040,R,,,S,14351,0,"+39.9715415","-075.2485283"
"42","101","010000","2002","421010100002002",Block 2002,G5040,R,,,S,14607,0,"+39.9700339","-075.2488429"
"42","101","010000","2004","421010100002004",Block 2004,G5040,R,,,S,14605,0,"+39.9699122","-075.2478543"
"42","101","010100","6006","421010101006006",Block 6006,G5040,R,,,S,1885,0,"+39.9720205","-075.2452972"
"42","101","010100","5003","421010101005003",Block 5003,G5040,R,,,S,14599,0,"+39.9697890","-075.2468655"
"42","101","010000","1008","421010100001008",Block 1008,G5040,R,,,S,3887,0,"+39.9678358","-075.2482890"
"42","101","010100","5001","421010101005001",Block 5001,G5040,R,,,S,15309,0,"+39.9711697","-075.2455312"
"42","101","010100","5000","421010101005000",Block 5000,G5040,R,,,S,15392,0,"+39.9710411","-075.2444736"
"42","101","010100","5004","421010101005004",Block 5004,G5040,R,,,S,15636,0,"+39.9696620","-075.2458440"
"42","101","010100","5005","421010101005005",Block 5005,G5040,R,,,S,15696,0,"+39.9695326","-075.2447860"
"42","101","010000","1012","421010100001012",Block 1012,G5040,R,,,S,7472,0,"+39.9671220","-075.2474238"
"42","101","010100","4004","421010101004004",Block 4004,G5040,R,,,S,14631,0,"+39.9694047","-075.2437620"
"42","101","009600","5004","421010096005004",Block 5004,G5040,R,,,S,15662,0,"+39.9664921","-075.2454202"
"42","101","017100","1002","421010171001002",Block 1002,G5040,R,,,S,23918,0,"+40.0034036","-075.1732264"
"42","101","017100","4012","421010171004012",Block 4012,G5040,R,,,S,4576,0,"+40.0016019","-075.1741406"
"42","101","017202","1008","421010172021008",Block 1008,G5040,R,,,S,8078,0,"+40.0004332","-075.1744172"
"42","101","017202","1009","421010172021009",Block 1009,G5040,R,,,S,6642,0,"+40.0003109","-075.1750211"
"42","101","017202","2005","421010172022005",Block 2005,G5040,R,,,S,7422,0,"+39.9990585","-075.1767685"
"42","101","017202","2004","421010172022004",Block 2004,G5040,R,,,S,11002,0,"+39.9991237","-075.1760737"
"42","101","017202","1007","421010172021007",Block 1007,G5040,R,,,S,7066,0,"+40.0003688","-075.1738980"
"42","101","016902","4000","421010169024000",Block 4000,G5040,R,,,S,15276,0,"+39.9967824","-075.1830149"
"42","101","016902","4012","421010169024012",Block 4012,G5040,R,,,S,6314,0,"+39.9959777","-075.1845875"
"42","101","016902","4008","421010169024008",Block 4008,G5040,R,,,S,3008,0,"+39.9958359","-075.1865052"
"42","101","016902","4009","421010169024009",Block 4009,G5040,R,,,S,3985,0,"+39.9953067","-075.1864781"
"42","101","016902","4011","421010169024011",Block 4011,G5040,R,,,S,6856,0,"+39.9952987","-075.1852563"
"42","101","016902","4016","421010169024016",Block 4016,G5040,R,,,S,5014,0,"+39.9952246","-075.1847030"
"42","101","980901","1010","421019809011010",Block 1010,G5040,R,,,S,97228,25932,"+39.8770095","-075.2581900"
"42","101","016902","3014","421010169023014",Block 3014,G5040,R,,,S,7745,0,"+39.9927584","-075.1856745"
"42","101","016902","3015","421010169023015",Block 3015,G5040,R,,,S,2935,0,"+39.9929492","-075.1848105"
"42","101","016902","3007","421010169023007",Block 3007,G5040,R,,,S,6913,0,"+39.9937276","-075.1834100"
"42","101","016902","4013","421010169024013",Block 4013,G5040,R,,,S,6722,0,"+39.9952067","-075.1830807"
"42","101","016902","3016","421010169023016",Block 3016,G5040,R,,,S,5907,0,"+39.9927916","-075.1836157"
"42","101","027901","4001","421010279014001",Block 4001,G5040,R,,,S,16534,0,"+40.0449710","-075.1542580"
"42","101","015600","1022","421010156001022",Block 1022,G5040,R,,,S,4856,0,"+39.9756066","-075.1416255"
"42","101","015700","3010","421010157003010",Block 3010,G5040,R,,,S,7833,0,"+39.9783761","-075.1373785"
"42","101","015700","3016","421010157003016",Block 3016,G5040,R,,,S,6241,0,"+39.9762905","-075.1365233"
"42","101","015700","3005","421010157003005",Block 3005,G5040,R,,,S,8221,0,"+39.9764100","-075.1353093"
"42","101","014201","1005","421010142011005",Block 1005,G5040,R,,,S,15017,0,"+39.9681184","-075.1466075"
"42","101","014201","1000","421010142011000",Block 1000,G5040,R,,,S,2635,0,"+39.9697033","-075.1433871"
"42","101","036700","2006","421010367002006",Block 2006,G5040,R,,,S,5494,0,"+39.9653545","-075.1453391"
"42","101","038200","3009","421010382003009",Block 3009,G5040,R,,,S,4789,0,"+40.0036722","-075.0932942"
"42","101","029400","2005","421010294002005",Block 2005,G5040,R,,,S,12389,0,"+40.0087555","-075.0877013"
"42","101","026600","2015","421010266002015",Block 2015,G5040,R,,,S,5578,0,"+40.0599701","-075.1486772"
"42","101","027700","4001","421010277004001",Block 4001,G5040,R,,,S,9984,0,"+40.0523992","-075.1533592"
"42","101","020101","3004","421010201013004",Block 3004,G5040,R,,,S,10848,0,"+40.0022784","-075.1553139"
"42","101","020102","1002","421010201021002",Block 1002,G5040,R,,,S,12291,0,"+40.0102979","-075.1531045"
"42","101","020000","2002","421010200002002",Block 2002,G5040,R,,,S,25253,0,"+40.0067432","-075.1508894"
"42","101","020000","2003","421010200002003",Block 2003,G5040,R,,,S,36416,0,"+40.0052314","-075.1508047"
"42","101","020101","2007","421010201012007",Block 2007,G5040,R,,,S,6128,0,"+39.9997244","-075.1538046"
"42","101","020000","2015","421010200002015",Block 2015,G5040,R,,,S,8188,0,"+40.0013967","-075.1496962"
"42","101","017300","3022","421010173003022",Block 3022,G5040,R,,,S,10910,0,"+39.9947944","-075.1583467"
"42","101","038200","2007","421010382002007",Block 2007,G5040,R,,,S,45817,0,"+39.9908669","-075.0998176"
"42","101","037900","2001","421010379002001",Block 2001,G5040,R,,,S,6675,0,"+39.9892628","-075.0992007"
"42","101","019000","3010","421010190003010",Block 3010,G5040,R,,,S,13810,0,"+40.0088943","-075.0958078"
"42","101","029300","2016","421010293002016",Block 2016,G5040,R,,,S,7668,0,"+40.0090883","-075.0910667"
"42","101","037300","3009","421010373003009",Block 3009,G5040,R,,,S,3584,0,"+39.8988110","-075.1752248"
"42","101","026500","1005","421010265001005",Block 1005,G5040,R,,,S,7695,0,"+40.0611192","-075.1558418"
"42","101","027700","5000","421010277005000",Block 5000,G5040,R,,,S,13281,0,"+40.0540413","-075.1572045"
"42","101","027700","5002","421010277005002",Block 5002,G5040,R,,,S,7797,0,"+40.0534962","-075.1557596"
"42","101","026500","2001","421010265002001",Block 2001,G5040,R,,,S,9731,0,"+40.0611494","-075.1528888"
"42","101","014500","2011","421010145002011",Block 2011,G5040,R,,,S,10625,0,"+39.9736757","-075.1471333"
"42","101","016200","1003","421010162001003",Block 1003,G5040,R,,,S,9558,0,"+39.9851447","-075.1399214"
"42","101","019700","6003","421010197006003",Block 6003,G5040,R,,,S,7257,0,"+40.0180511","-075.1398326"
"42","101","028700","1022","421010287001022",Block 1022,G5040,R,,,S,4131,0,"+40.0201211","-075.1350691"
"42","101","019700","2004","421010197002004",Block 2004,G5040,R,,,S,11996,0,"+40.0131362","-075.1389061"
"42","101","019700","2001","421010197002001",Block 2001,G5040,R,,,S,8816,0,"+40.0128462","-075.1366978"
